id,regin,adm,sou,pop,code,year,res,dif,gov,trade,med,eng,green,ent,elec,app,res1,dif_breadth,inno,adv,human
12,东部,非省会城市,北方城市,553.82,131000,2021,2.17485,5.69477536549623,0.109911,0.022126,9.9819,0.193,0.4759,2.3115,4.3141,130.972,0.333059,5.71600744427877,-1.74927,7.09333,1.06602
13,东部,非省会城市,北方城市,436.39,131100,2011,0.522717,3.67579421456528,0.040095,0.010235,9.4189,0.0555,0.4111,0.4411,3.3135,68.1612,0.187049,3.35025490292458,-4.74443,6.05188,-0.896472
13,东部,非省会城市,北方城市,438.93,131100,2012,0.68108,4.36131359307634,0.050181,0.011453,9.4919,0.0511,0.3893,0.5273,3.3365,69.1682,0.205777,4.19554644273107,-4.28309,6.06709,-0.999649
13,东部,非省会城市,北方城市,440.85,131100,2013,0.834058,4.7477108727702,0.064037,0.01171,9.6255,0.0501,0.4154,0.6585,3.3581,72.1788,0.211204,4.57130311647651,-4.17339,6.19849,-1.05742
13,东部,非省会城市,北方城市,442.34,131100,2014,0.984451,4.77102355007474,0.129323,0.011561,9.7244,0.0639,0.4289,0.7904,3.7301,75.3425,0.18154,4.80794775134943,-3.77226,6.33773,-0.564358
13,东部,非省会城市,北方城市,443.54,131100,2015,1.13527,5.03889875936912,0.072553,0.008541,9.7241,0.0615,0.3987,0.9174,3.7834,78.2736,0.213471,4.9818928252306,-3.48676,6.40616,-0.483998
13,东部,非省会城市,北方城市,445.31,131100,2016,1.29114,5.18783263337277,0.067403,0.011109,9.8163,0.0693,0.2946,1.1598,3.8891,90.1099,0.166355,5.06978431794939,-3.24419,6.43319,-1.04917
13,东部,非省会城市,北方城市,446.04,131100,2017,1.45152,5.32198506384822,0.067932,0.011846,9.6766,0.1546,0.4023,1.3392,3.9847,98.2379,0.183766,5.21025088767959,-2.97593,6.50042,-0.677973
13,东部,非省会城市,北方城市,447.2,131100,2018,1.61087,5.38472439428878,0.073776,0.012494,9.7128,0.1701,0.4033,1.2575,4.0889,101.316,0.223109,5.297216761104,-3.10109,6.57123,-0.857509
13,东部,非省会城市,北方城市,448.6,131100,2019,1.78841,5.44609061083747,0.081096,0.012447,9.7211,0.1878,0.4015,1.7444,4.1519,102.62,0.213395,5.3661629134431,-2.75829,6.68982,-0.722279
13,东部,非省会城市,北方城市,421,131100,2020,1.89995,5.50235964455985,0.081576,0.011,9.7103,0.1835,0.4238,1.5782,4.2024,105.125,0.272541,5.4430235875473,-2.63387,6.68839,-0.613901
13,东部,非省会城市,北方城市,418.69,131100,2021,2.09572,5.60326207855065,0.080235,0.008563,9.7659,0.1861,0.4353,1.4979,4.31,107.407,0.273546,5.59147193752706,-2.47337,6.67304,-0.559496
14,中部,省会城市,北方城市,432.972,140100,2011,0.352987,4.25660512501274,0.083994,0.021087,10.2242,0.2882,0.3801,1.0812,4.1722,181.096,0.486439,4.50424426739813,-1.8579,7.07142,2.06647
14,中部,省会城市,北方城市,444.298,140100,2012,0.495051,4.75746199633035,0.093304,0.021365,10.3895,0.2689,0.3907,1.1034,4.2556,196.282,0.547184,4.86661094723465,-1.66021,7.0919,2.08719
14,中部,省会城市,北方城市,454.367,140100,2013,0.61615,5.03630304084483,0.102503,0.024237,10.4197,0.2259,0.3988,1.1053,4.3672,197.551,0.578875,5.07816932421363,-1.56878,7.11413,2.1205
14,中部,省会城市,北方城市,461.393,140100,2014,0.677564,5.13591607718921,0.102269,0.026132,10.4531,0.1857,0.4477,1.3105,4.4009,200.974,0.463244,5.26960920241129,-1.42795,7.18946,2.16208
14,中部,省会城市,北方城市,471.955,140100,2015,0.897325,5.30380229677861,0.100258,0.019366,10.4786,0.1783,0.403,1.4265,4.3295,201.693,0.554167,5.36975391648589,-1.34669,7.25092,2.18935
14,中部,省会城市,北方城市,485.172,140100,2016,1.12311,5.43468224106855,0.095645,0.010386,10.5067,0.1612,0.4156,1.8371,4.3896,186.757,0.380172,5.42256832888589,-1.14791,7.27652,2.18705
14,中部,省会城市,北方城市,498.36,140100,2017,1.29083,5.51829591451909,0.092204,0.002115,10.5069,0.2054,0.4238,2.2928,4.5515,201.355,0.439965,5.49966510549179,-0.928363,7.27369,2.17843
14,中部,省会城市,北方城市,511.495,140100,2018,1.50159,5.55214529999324,0.096082,0.00174,10.5266,0.1884,0.4467,2.5104,4.6334,195.491,0.496939,5.56609005600545,-0.689554,7.27086,2.16134
14,中部,省会城市,北方城市,523.176,140100,2019,1.66669,5.60639012864755,0.095958,0.001664,10.5464,0.1742,0.4593,2.708,4.6791,217.448,0.399718,5.63821231044675,-0.629046,7.25878,2.26391
14,中部,省会城市,北方城市,531.852,140100,2020,1.73603,5.64915027900314,0.091123,0.001531,10.6412,0.1779,0.4659,2.7175,4.7139,206.418,0.534434,5.69116993660536,-0.533753,7.30077,2.20451
14,中部,省会城市,北方城市,539.096,140100,2021,1.98774,5.74293908319072,0.082672,0.001098,10.6869,0.1617,0.4659,3.4636,4.8214,195.949,0.512413,5.81603915700187,-0.451143,7.19778,2.14415
15,中部,非省会城市,北方城市,329.135,140200,2011,0.411158,4.05525717351405,0.076627,0.008143,9.5703,0.1648,0.385,0.5203,4.3491,93.4462,0.257804,3.93123722435195,-4.06285,6.75946,0.053059
15,中部,非省会城市,北方城市,326.067,140200,2012,0.552274,4.61719756620081,0.08622,0.014243,9.5599,0.1588,0.417,0.5069,4.3921,101.753,0.298435,4.44500143383527,-3.80317,6.76925,0.128667
15,中部,非省会城市,北方城市,323.509,140200,2013,0.681112,4.9111095747107,0.097756,0.010534,9.6728,0.1584,0.4273,0.4941,4.362,100.148,0.296857,4.73611072524869,-3.81671,6.82706,-0.07541
15,中部,非省会城市,北方城市,322.185,140200,2014,0.800471,4.96466116118631,0.104764,0.011135,9.6857,0.1532,0.3876,0.5997,4.183,100.825,0.240262,4.98524910770584,-4.00085,6.88045,-0.072612
15,中部,非省会城市,北方城市,320.155,140200,2015,1.00032,5.13732668045591,0.087715,0.011294,9.7066,0.1316,0.4009,0.8154,3.8918,97.7168,0.269646,5.0950377151626,-3.73807,6.95508,-0.107512
15,中部,非省会城市,北方城市,318.328,140200,2016,1.03033,5.22558537038194,0.08669,0.013022,9.8038,0.1396,0.4102,0.888,4.0757,93.7107,0.219269,5.15784767377664,-3.52337,7.04354,-0.123233
15,中部,非省会城市,北方城市,316.105,140200,2017,1.18666,5.36863602545699,0.096563,0.009998,9.652,0.1874,0.4178,1.0537,4.2376,95.5975,0.232817,5.26641381753503,-3.09224,7.06279,-0.14525
15,中部,非省会城市,北方城市,314.029,140200,2018,1.33536,5.42300981050536,0.0941,0.009465,9.7414,0.1872,0.4287,1.256,4.3195,131.132,0.240573,5.35152632487918,-2.64508,7.08198,-0.132278
15,中部,非省会城市,北方城市,312.833,140200,2019,1.49183,5.46586363775984,0.098661,0.003663,9.8471,0.1964,0.4255,1.8101,4.3652,107.233,0.207612,5.42256832888589,-2.87706,7.0522,-0.093356
15,中部,非省会城市,北方城市,310.104,140200,2020,1.59897,5.5052095772762,0.098571,0.002109,9.866,0.245,0.4244,1.32,4.4,112.618,0.246611,5.49199091167822,-2.92807,7.07016,-0.031161
15,中部,非省会城市,北方城市,309.872,140200,2021,1.7939,5.61301861134261,0.098888,0.005885,9.7918,0.2069,0.4284,1.2766,4.5075,118.038,0.219975,5.64009692297007,-2.92248,6.90464,0.031413
16,中部,非省会城市,北方城市,136.181,140300,2011,0.510702,3.99452422693989,0.088306,0.022178,8.7772,0.5281,0.4038,0.6984,3.7798,88.2801,0.231845,4.14519609237954,-4.53751,6.79679,-0.239472
16,中部,非省会城市,北方城市,135.311,140300,2012,0.655729,4.46418249268711,0.09449,0.024723,8.831,0.4925,0.4079,0.6099,3.7146,102.952,0.271048,4.55008021967013,-4.50986,6.81123,-0.120167
16,中部,非省会城市,北方城市,134.531,140300,2013,0.77163,4.85117051944523,0.078372,0.026825,8.8051,0.4578,0.4102,0.576,3.6824,119.819,0.259889,4.79264510802284,-3.68091,6.82603,-0.085064
16,中部,非省会城市,北方城市,134.249,140300,2014,0.840724,4.98223581957456,0.0763,0.027495,8.8514,0.411,0.4044,0.6621,3.6015,114.114,0.20917,4.99457366054891,-4.66705,6.8808,0.026619
16,中部,非省会城市,北方城市,133.611,140300,2015,0.809432,5.13850066509415,0.074139,0.03189,8.8207,0.3526,0.4239,0.8985,3.4514,113.499,0.23654,5.106187868763,-4.85363,6.98348,0.026945
16,中部,非省会城市,北方城市,133.129,140300,2016,0.870952,5.25968048293312,0.066271,0.033215,8.8629,0.3678,0.4157,0.9168,3.3897,110.526,0.177133,5.17479288026254,-4.02295,7.02144,0.07132
16,中部,非省会城市,北方城市,132.576,140300,2017,0.990693,5.38003559283289,0.074396,0.011448,8.6677,0.4597,0.4175,1.0625,3.5516,107.576,0.194976,5.29946670580456,-3.3668,7.03693,0.127934
16,中部,非省会城市,北方城市,132.266,140300,2018,1.12407,5.41200313095185,0.078529,0.00606,8.7313,0.5886,0.3789,1.1586,3.6336,120.455,0.2145,5.38045019608656,-3.32146,7.05239,0.229101
16,中部,非省会城市,北方城市,132.141,140300,2019,1.23027,5.46692025120105,0.079823,0.001858,8.7081,0.5711,0.379,1.1565,3.6792,125,0.17488,5.4542521681688,-3.87762,7.07293,0.248751
16,中部,非省会城市,北方城市,131.793,140300,2020,1.31056,5.51169337030319,0.076724,0.002646,8.7227,0.2887,0.4389,1.1098,3.714,126.236,0.228418,5.5219807827091,-3.57913,7.09717,0.353137
16,中部,非省会城市,北方城市,131.098,140300,2021,1.46537,5.62025592767791,0.061281,0.005367,8.795,0.3142,0.4357,1.1508,3.8216,127.481,0.214482,5.66774070330894,-3.93223,6.94782,0.512215
17,中部,非省会城市,北方城市,331.611,140400,2011,0.590525,3.73838364901703,0.085678,0.01098,9.4873,0.0896,0.4514,0.5786,2.8779,68.8005,0.276901,3.77528648185468,-3.30498,6.51932,-0.078156
17,中部,非省会城市,北方城市,329.299,140400,2012,0.759121,4.30662937020144,0.100476,0.01327,9.5029,0.0683,0.4524,0.4578,2.9361,77.953,0.278367,4.36054760299676,-3.23908,6.52803,-0.075574
17,中部,非省会城市,北方城市,327.275,140400,2013,0.908646,4.77659930161562,0.111464,0.014517,9.5849,0.0555,0.4556,0.4473,2.9915,85.0561,0.26674,4.66013174406207,-3.19907,6.55595,-0.010797
17,中部,非省会城市,北方城市,325.997,140400,2014,1.06897,4.88989789861344,0.102412,0.015875,9.6469,0.0519,0.4608,0.54,2.804,88.1486,0.200934,4.92092938101176,-3.04282,6.67035,0.233188
17,中部,非省会城市,北方城市,324.148,140400,2015,1.02552,5.11090286268807,0.080676,0.023509,9.6855,0.049,0.4647,0.617,2.8442,88.4667,0.239008,5.05980633810271,-3.64582,6.78595,0.201703
17,中部,非省会城市,北方城市,322.519,140400,2016,1.13085,5.25864054939514,0.077552,0.024835,9.6886,0.0433,0.4697,0.7861,2.8592,90.2655,0.174505,5.15294471353229,-4.03986,6.79227,0.1674
17,中部,非省会城市,北方城市,321.261,140400,2017,1.30558,5.38275042252287,0.08953,0.017814,9.5552,0.1744,0.4718,0.9665,3.0211,96.4497,0.18292,5.28705417426933,-3.62684,6.78442,0.119392
17,中部,非省会城市,北方城市,319.815,140400,2018,1.47619,5.40636427063117,0.091557,0.015924,9.6053,0.1914,0.4731,0.9369,3.103,100.59,0.201242,5.37638890196819,-3.61192,6.77697,0.102232
17,中部,非省会城市,北方城市,318.567,140400,2019,1.62477,5.4639165471976,0.098749,0.017158,9.4532,0.2114,0.4381,1.0062,3.1487,115.294,0.173962,5.46141362935686,-3.44829,6.83709,0.151532
17,中部,非省会城市,北方城市,317.993,140400,2020,1.75863,5.5124201732101,0.097168,0.016914,9.6279,0.2057,0.4659,1.0569,3.1834,111.929,0.209087,5.5321238660305,-3.14191,6.82512,0.307577
17,中部,非省会城市,北方城市,315.168,140400,2021,2.06208,5.63432520964098,0.096952,0.012052,9.6291,0.2093,0.467,1.0243,3.291,108.85,0.186354,5.6902918844737,-3.20153,6.66049,0.478184
18,中部,非省会城市,北方城市,226.674,140500,2011,0.52497,4.03547880935506,0.075893,0.015732,8.9734,0.0727,0.3866,0.5673,3.7155,72.6437,0.25985,4.06663072365459,-4.47414,6.54382,-1.52762
18,中部,非省会城市,北方城市,225.188,140500,2012,0.694242,4.51151862990664,0.081857,0.016065,9.0268,0.0667,0.3981,0.5815,3.9374,78.8268,0.277744,4.52580225060452,-4.34281,6.5654,-1.33821
18,中部,非省会城市,北方城市,223.774,140500,2013,0.851806,4.8440295937423,0.091651,0.017045,9.1225,0.0599,0.3934,0.5798,3.9234,102.143,0.272483,4.80385709686831,-3.9954,6.60341,-1.28868
18,中部,非省会城市,北方城市,223.113,140500,2014,1.17402,4.94719838817999,0.09464,0.016859,9.16,0.0439,0.4011,0.6647,4.0631,102.787,0.216815,5.04600243793355,-3.91704,6.67031,-1.25255
18,中部,非省会城市,北方城市,222.017,140500,2015,1.36099,5.1557740597625,0.09027,0.015373,9.2229,0.0442,0.4256,1.0476,4.1415,104.357,0.241085,5.18811179922701,-3.70501,6.70778,-1.26232
18,中部,非省会城市,北方城市,221.207,140500,2016,1.4389,5.3004650586055,0.085123,0.012668,9.2696,0.042,0.4163,0.9918,4.1011,102.273,0.165705,5.26553587702366,-3.78539,6.75679,-1.252
18,中部,非省会城市,北方城市,220.181,140500,2017,1.5706,5.41964965171556,0.088026,0.011274,9.035,0.2993,0.458,1.0436,4.263,112.67,0.169727,5.37509320535009,-3.17725,6.78447,-1.34197
18,中部,非省会城市,北方城市,219.687,140500,2018,1.76082,5.46527144621087,0.09269,0.013923,9.1138,0.2742,0.458,1.1737,4.345,121.267,0.182049,5.45847851867198,-3.54046,6.81214,-1.44772
18,中部,非省会城市,北方城市,219.547,140500,2019,1.94028,5.52915127114625,0.102002,0.015876,9.1944,0.287,0.4565,1.2571,4.3906,116.216,0.170066,5.55055359206552,-3.85375,6.79481,-1.68362
18,中部,非省会城市,北方城市,219.436,140500,2020,2.11963,5.57291419945116,0.101862,0.016409,9.2909,0.2755,0.4464,1.2422,4.4254,114.414,0.196188,5.61560678375248,-3.62309,6.78465,-1.71248
18,中部,非省会城市,北方城市,218.863,140500,2021,2.48151,5.70024288435767,0.105283,0.012372,9.3276,0.2321,0.4606,1.2284,4.533,112.613,0.184873,5.784071305885,-3.47055,6.65055,-0.659733
19,中部,非省会城市,北方城市,170.238,140600,2011,0.616682,3.60495421917618,0.082927,0.008752,8.6494,0.0968,0.4637,0.4837,3.0377,76.4774,0.215747,3.72906124374677,-4.07454,6.62083,-4.44405
19,中部,非省会城市,北方城市,168.677,140600,2012,0.796134,4.32902134934998,0.083654,0.008399,8.7334,0.0989,0.4598,0.4903,3.3179,75.5043,0.215519,4.32743844438948,-3.85375,6.61799,-3.94014
19,中部,非省会城市,北方城市,167.434,140600,2013,0.966767,4.74519296390792,0.092849,0.009304,8.8185,0.0895,0.5005,0.5565,3.4276,86.0092,0.202056,4.64880422300815,-3.56489,6.62697,-2.81601
19,中部,非省会城市,北方城市,166.339,140600,2014,0.893997,4.87908289435387,0.086296,0.00944,8.8046,0.1001,0.5005,0.6572,3.4276,103.763,0.179485,4.90786401606031,-3.2264,6.65897,-0.623598
19,中部,非省会城市,北方城市,165.111,140600,2015,0.590957,5.07798236755587,0.060258,0.005,8.8397,0.116,0.4248,0.7715,3.6866,96.5884,0.185786,5.03030719389372,-5.09947,6.84257,-0.439222
19,中部,非省会城市,北方城市,164.178,140600,2016,0.618003,5.22483227728556,0.053507,0.007114,8.8955,0.1043,0.3698,0.8037,3.7302,107.362,0.142663,5.11463488411474,-5.24005,6.88791,-0.368531
19,中部,非省会城市,北方城市,163.218,140600,2017,0.737736,5.3435774979529,0.074698,0.001604,8.7108,0.1397,0.4287,0.914,3.8921,115.854,0.149654,5.24612893480245,-4.75599,6.95809,-0.439031
19,中部,非省会城市,北方城市,161.505,140600,2018,0.784655,5.39671368840423,0.084835,0.002252,8.8279,0.1474,0.4016,0.9526,3.974,133.129,0.157414,5.33893133943329,-4.77952,7.02767,-0.419778
19,中部,非省会城市,北方城市,160.354,140600,2019,0.900657,5.44531394528238,0.086901,0.00318,9.0031,0.1525,0.41,1.2183,4.0197,107.317,0.150861,5.4245093917858,-5.31852,6.9802,-0.366775
19,中部,非省会城市,北方城市,159.142,140600,2020,0.978584,5.48226260445809,0.081391,0.003866,9.0069,0.2104,0.42,1.1706,4.0544,107.975,0.164874,5.4971682252932,-4.52821,6.9699,-0.193992
19,中部,非省会城市,北方城市,159.035,140600,2021,1.17249,5.61228833782274,0.08184,0.003376,9.0252,0.161,0.437,1.1246,4.162,108.642,0.170074,5.66136198099445,-4.18646,6.81235,0.146412
20,中部,非省会城市,北方城市,326.115,140700,2011,0.503668,3.88814006496481,0.087657,0.004721,9.3729,0.054,0.4564,0.5916,3.6111,65.5738,0.317954,3.97874663747105,-4.27587,6.52871,0.638884
20,中部,非省会城市,北方城市,327.201,140700,2012,0.657042,4.49435035088285,0.100581,0.007681,9.3957,0.0673,0.376,0.5432,3.8873,71.6923,0.321476,4.49032034430915,-4.02856,6.52322,0.736316
20,中部,非省会城市,北方城市,328.648,140700,2013,0.807833,4.84268990324681,0.112627,0.011151,9.4752,0.0659,0.3642,0.6256,3.9155,85.3253,0.357943,4.7787873021519,-4.03419,6.51489,1.28732
20,中部,非省会城市,北方城市,332.163,140700,2014,0.945229,4.91485833870249,0.112855,0.020826,9.522,0.0626,0.3792,0.6742,3.2155,89.5613,0.294481,5.02038758553893,-4.03986,6.58915,1.43707
20,中部,非省会城市,北方城市,332.713,140700,2015,1.06389,5.13556311524661,0.095824,0.022075,9.5934,0.1316,0.3671,0.9365,3.5835,91.6095,0.361456,5.1389698733139,-3.73388,6.65709,1.58811
20,中部,非省会城市,北方城市,333.708,140700,2016,1.1774,5.29003314696034,0.092384,0.023054,9.6487,0.1846,0.3752,1.0606,3.5913,92.7711,0.279567,5.21862459763879,-3.58994,6.68592,1.66392
20,中部,非省会城市,北方城市,334.78,140700,2017,1.332,5.40461244536564,0.091881,0.020529,9.3636,0.2427,0.3584,1.348,3.7532,99.6988,0.329307,5.33869126068631,-3.07911,6.69149,1.69734
20,中部,非省会城市,北方城市,335.831,140700,2018,1.49757,5.42912630665945,0.10418,0.015946,9.4638,0.2442,0.3721,1.4487,3.8351,113.772,0.34598,5.42855584347177,-2.8525,6.69835,1.74578
20,中部,非省会城市,北方城市,337.5,140700,2019,1.65492,5.4971682252932,0.111649,0.009843,9.5201,0.2699,0.3704,1.4545,3.8808,111.343,0.307462,5.50231887233388,-2.83873,6.75473,1.78397
20,中部,非省会城市,北方城市,338.04,140700,2020,1.69474,5.54232180852958,0.114848,0.003184,9.5132,0.2682,0.4232,1.3495,3.9156,114.328,0.377108,5.56597528716889,-2.94885,6.75901,1.87974
20,中部,非省会城市,北方城市,338.995,140700,2021,1.87798,5.64788209269162,0.092769,0.002544,9.5765,0.2966,0.4229,1.3627,4.0231,117.313,0.359043,5.70730958043236,-2.81175,6.6117,2.04273
21,中部,非省会城市,北方城市,509.011,140800,2011,0.507138,3.75185425327533,0.04014,0.01276,10.1562,0.067,0.2551,0.497,2.2129,63.4798,0.227314,3.62193804836005,-4.3125,6.23732,-1.02676
21,中部,非省会城市,北方城市,503.751,140800,2012,0.624694,4.36843468115441,0.038872,0.012009,10.2802,0.0823,0.3292,0.4333,2.3914,74.6872,0.215756,4.32347018521386,-3.87762,6.26595,-0.890233
21,中部,非省会城市,北方城市,498.937,140800,2013,0.774166,4.78046712784508,0.039839,0.000734,10.2946,0.075,0.3385,0.4528,2.4046,76.1868,0.257847,4.68268662841592,-3.64582,6.26821,-0.07281
21,中部,非省会城市,北方城市,496.535,140800,2014,0.875294,4.88355921152828,0.043926,0.000848,10.1937,0.0385,0.3419,0.5041,2.6369,81.112,0.299308,4.95920163898141,-3.60454,6.37378,-0.145871
21,中部,非省会城市,北方城市,492.487,140800,2015,0.839663,5.10242412972399,0.047952,0.000926,10.2258,0.0591,0.4059,0.7718,2.5264,86.6327,0.351951,5.09110867824613,-3.55435,6.46391,0.059444
21,中部,非省会城市,北方城市,488.82,140800,2016,0.894853,5.25634888172554,0.048358,0.001211,10.2246,0.0563,0.3667,0.826,2.5022,86.4407,0.168024,5.18660337691804,-3.2597,6.48885,0.121953
21,中部,非省会城市,北方城市,485.533,140800,2017,1.03318,5.37874461566065,0.050216,0.003453,10.0174,0.3914,0.3606,0.9406,2.6641,101.949,0.188666,5.30915838972591,-2.88062,6.52342,0.13087
21,中部,非省会城市,北方城市,481.753,140800,2018,1.1755,5.42353933130142,0.053483,0.001919,9.9578,0.3716,0.3721,1.1692,2.746,92.5926,0.192665,5.39852462696506,-2.68825,6.5581,0.102046
21,中部,非省会城市,北方城市,478.914,140800,2019,1.31473,5.48317736543664,0.055423,0.000783,10.1182,0.3521,0.3776,1.1783,2.7917,88.5214,0.175186,5.48105550322721,-2.83191,6.56477,0.167339
21,中部,非省会城市,北方城市,477.158,140800,2020,1.4351,5.52728393116504,0.054761,0.00035,10.0902,0.3262,0.4295,1.5801,2.8265,95.0341,0.208128,5.55512777533273,-2.62832,6.55382,0.272795
21,中部,非省会城市,北方城市,473.324,140800,2021,1.65669,5.65965641661365,0.051224,0.001081,10.0631,0.3531,0.4443,1.7508,2.934,101.365,0.189306,5.72893026818885,-2.75044,6.40873,0.410333
22,中部,非省会城市,北方城市,303.046,140900,2011,0.471008,3.70376806660769,0.096607,0.001954,9.342,0.0583,0.197,0.4874,3.3262,71.5898,0.260339,3.71868094535073,-4.56595,6.50671,-0.507133
